username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Starchily90;2014-10-08 03:47;0;0;"As an Australian it pisses me off when I see people calling them " Koala Bears"! it's just " Koala " you dead shits.";;;;"519529443585302528";https://twitter.com/Starchily90/status/519529443585302528
RobosFishing;2014-10-06 09:54;0;0;"just had some food now just waiting for @ViperaKoala to come and get beat at TRICK!!... YES koala im CALLING YOU BRO!!! dont chicken out boo";;@ViperaKoala;;"518897129088360448";https://twitter.com/RobosFishing/status/518897129088360448
MorganBrently;2014-10-05 18:10;0;0;"@The_ Koala _Kid @kaayyrich I know. I was calling for you.";;@The_ @kaayyrich;;"518659357815238658";https://twitter.com/MorganBrently/status/518659357815238658
robynclacherx;2014-10-04 02:29;0;1;"My wee koala bear onesie is calling my name need to get home now";;;;"518075299758895105";https://twitter.com/robynclacherx/status/518075299758895105
OccasionalAsian;2014-09-30 15:09;0;0;"Baby koala . I want one. I'm calling Australia. pic.twitter.com/JmuciFChR5";;;;"516817145767133184";https://twitter.com/OccasionalAsian/status/516817145767133184
sumedhnatu;2014-09-29 17:47;0;0;"Slept for 14 hours last night. Realised my true calling in life. To slowly transform into a Koala .";;;;"516494361844912130";https://twitter.com/sumedhnatu/status/516494361844912130
bummies;2014-09-28 05:36;0;0;"When I think of Koala I think of Mak calling them fat and smelly like Eddy then I think of Eddy as Koala";;;;"515948136188362752";https://twitter.com/bummies/status/515948136188362752
jen_koala;2014-09-27 12:59;0;2;"@mindiangrowl @mykindnova @Mindys2account @Hasti2ndAccount @TiffAmI0308 @mindannyforever @iheartdannyC R we calling it for tonight? #solost";;@mindiangrowl @mykindnova @Mindys2account @Hasti2ndAccount @TiffAmI0308 @mindannyforever @iheartdannyC;#solost;"515697160034467840";https://twitter.com/jen_koala/status/515697160034467840
jonginmsf;2014-09-26 08:11;0;0;"are you calling the koala your love or";;;;"515262261477511168";https://twitter.com/jonginmsf/status/515262261477511168
KrakenColdOnes;2014-09-25 05:29;0;2;"Koalas sleep 18-22 hours a day... I finally found my calling , professional koala .";;;;"514859232714170368";https://twitter.com/KrakenColdOnes/status/514859232714170368
asap_koala;2014-09-25 02:17;0;0;"Hating other people or calling them fake or thinking theyre just cogs in the machine does NOT make you a more valid and unique person.";;;;"514810980522795009";https://twitter.com/asap_koala/status/514810980522795009
jeetsx;2014-09-24 23:33;0;0;"Latest pet peeve addition: when people call koalas bears when they are not! so you shouldn't be calling them koala bears, its just koala .";;;;"514769621740572673";https://twitter.com/jeetsx/status/514769621740572673
KissellSarina;2014-09-22 12:46;0;0;"Gonna start calling Nick my Koala Bear because Koala Bears sleep 18-22 hours a day.";;;;"513882054061490177";https://twitter.com/KissellSarina/status/513882054061490177
notcoolxana;2014-09-22 02:35;0;0;"@TheMattEspinosa i just love you more for calling lovely koala";;@TheMattEspinosa;;"513728137432408064";https://twitter.com/notcoolxana/status/513728137432408064
WinterHope2000;2014-09-21 04:43;0;0;"@FAUNAWildlife1 @dodo @Koala _Bee I'm sending this article to my son, whom had been known to calling them "flying rats"";;@FAUNAWildlife1 @dodo @Koala;;"513398111570391040";https://twitter.com/WinterHope2000/status/513398111570391040
Jcondoleo15;2014-09-20 12:38;1;2;"I'm sorry for calling you a little cute koala @krocanellosnow";;@krocanellosnow;;"513155144239026178";https://twitter.com/Jcondoleo15/status/513155144239026178
OpenMindedViper;2014-09-19 02:00;0;0;"France to now refer to ISIS as 'Daesh'. Calling them 'Islamic State' makes them sound legitimate, agree with this. http:// wapo.st/1qLJOBY";;;;"512632203981754368";https://twitter.com/OpenMindedViper/status/512632203981754368
chrissampang;2014-09-19 01:20;0;1;"@koala _d WILL ANYONE IN THE ROOMMATE HOUSE LOOK SUNNY UP ON GOOGLE AND START CALLING HER SUSAN TOO~";;@koala;;"512622122775351297";https://twitter.com/chrissampang/status/512622122775351297
pinkkpesos_;2014-09-17 14:00;0;0;"I got everybody calling him koala bear";;;;"512088714462654465";https://twitter.com/pinkkpesos_/status/512088714462654465
BatRoulette;2014-09-17 11:50;0;1;"@MrKreepyKoala how the fuck did you end up calling yourself a koala when you're a seppo?";;@MrKreepyKoala;;"512056008529559552";https://twitter.com/BatRoulette/status/512056008529559552
MANIAC_MTSK;2014-09-17 04:38;0;0;""But I'm under this umbrella and I'm calling your name And you know I don't wanna lose that I still believe in us"";;;;"511947269386813441";https://twitter.com/MANIAC_MTSK/status/511947269386813441
MrCalliJ;2014-09-17 03:13;0;1;"@TheWelshManc then you get a call from the dentist calling you a wanker because you sneezed on a koala bear imo lmao";;@TheWelshManc;;"511925858836434944";https://twitter.com/MrCalliJ/status/511925858836434944
kkkhrl;2014-09-16 19:59;0;0;"Facts : Calling a koala a 'bear' is scientifically wrong. Koalas are marsupials mammals. #koala http:// instagram.com/p/tAJEgTtX7Z/";;;#koala;"511816518209130496";https://twitter.com/kkkhrl/status/511816518209130496
iPhaithful;2014-09-15 13:03;0;0;"When most of y'all grew up calling them koala bears";;;;"511349642756644865";https://twitter.com/iPhaithful/status/511349642756644865
TravisBunting;2014-09-15 09:45;0;5;"Koala 's sleep between 18 and 22 hours per day. I really missed my calling .";;;;"511299750155780096";https://twitter.com/TravisBunting/status/511299750155780096
Spoffy_Koala;2014-09-14 20:07;0;1;"@theagebreaking How ironic an Essendon player calling other clubs unethical";;@theagebreaking;;"511093863071510528";https://twitter.com/Spoffy_Koala/status/511093863071510528
tattooed_mummy;2014-09-14 17:15;0;0;"@cool_blue_ Koala @ColdBlackKitty if you are calling Basho an arse I'll have to ask you to come outside *fighting face*";;@cool_blue_ @ColdBlackKitty;;"511050558820859905";https://twitter.com/tattooed_mummy/status/511050558820859905
Yammounis_Queen;2014-09-12 00:14;0;0;"@BrooksBeau Well at least he slept a little bit (Why are we calling him Koala ?)";;@BrooksBeau;;"510068929503707137";https://twitter.com/Yammounis_Queen/status/510068929503707137
skooluvsaffair;2014-09-12 00:14;0;0;"@BrooksBeau you wont stop calling him baby koala right?";;@BrooksBeau;;"510068812658786304";https://twitter.com/skooluvsaffair/status/510068812658786304
CloudsCreek;2014-09-11 19:27;5;3;"Enviro groups are calling for 10,000 ha's to be set aside as koala reserves https:// au.prime7.yahoo.com/n1/news/a/-/lo cal/24941889/koala-habitat-plans-video/ #Coastal habitat #logging #nswpol";;;#Coastal #logging #nswpol;"509996605479464960";https://twitter.com/CloudsCreek/status/509996605479464960
kickass_koala;2014-09-10 20:29;0;0;"Given Australia's use of nicknames, ill be calling @KimKardashian Kimbo K while she's in Oz.";;@KimKardashian;;"509649848396554240";https://twitter.com/kickass_koala/status/509649848396554240
SenpaiKoala;2014-09-08 16:40;0;0;"STOP CALLING ME ON BLOCKED";Manchester, NH;;;"508867518120083456";https://twitter.com/SenpaiKoala/status/508867518120083456
NightHuntWriter;2014-09-07 09:11;0;0;"@Aimz_ICR Well at least SOMEBODY still thinks I'm a koala . Everybody's been calling me Tyra lately. D:<";;@Aimz_ICR;;"508392100652912641";https://twitter.com/NightHuntWriter/status/508392100652912641
jen_koala;2014-09-03 10:32;0;5;"@Phunky_Brewster HOLY LORD HAVE MERCY! You have missed ur calling not ashamed to say i read it 1Million to you! pic.twitter.com/zAwDl3OZ9A";;@Phunky_Brewster;;"506962963249786882";https://twitter.com/jen_koala/status/506962963249786882
Kevunn;2014-09-02 01:59;1;0;"The things y'all say are dumb, sure, but let's save the name calling for Sandra Rose and Koala Boof.";;;;"506471495095160834";https://twitter.com/Kevunn/status/506471495095160834
jhewitt123;2014-09-01 10:14;1;0;"Why the hell are they still calling them Asians? Time to make a choice, them or beer. http://twitter.com/_KOALA_HUG_/status/506177594262581248/photo/1 pic.twitter.com/QwMQiAKhtn @_ KOALA _HUG_ @surfermom77";;@_ @surfermom77;;"506233606914600960";https://twitter.com/jhewitt123/status/506233606914600960
youpaynow;2014-08-31 03:49;0;0;"Who is calling the Pliskova Dellacqua match?? Did I really just listen to a long chat about Koala bears during play. #shutup";;;#shutup;"505774251895713792";https://twitter.com/youpaynow/status/505774251895713792
JasminSoutham;2014-08-31 00:35;0;1;"@___tillymay checky, you calling me a koala ?!";;@___tillymay;;"505725424073449472";https://twitter.com/JasminSoutham/status/505725424073449472
jpdigital_nmsy;2014-08-30 07:00;2;1;"Very productive day...great to see the awesome team at Koala TV again! Calling a businesses, fancy being on TV? #SheffieldHour #iLoveS";;;#SheffieldHour #iLoveS;"505460060475359232";https://twitter.com/jpdigital_nmsy/status/505460060475359232
HueXiTe;2014-08-29 23:22;1;1;"@L7Koala take Koala climber as emblem and calling card that clown";;@L7Koala;;"505344797834747904";https://twitter.com/HueXiTe/status/505344797834747904
hanezawakirika;2014-08-29 17:29;0;0;"@RoD_Man14 @hwsoh That's just because it looks like one ;) But calling it koala near is inaccurate. And I thought it was ...";;@RoD_Man14 @hwsoh;;"505255969798889472";https://twitter.com/hanezawakirika/status/505255969798889472
JennaMcDorable;2014-08-28 18:31;0;0;"@rcdicaI I JUST SAW THIS. LETS TALK, YEAH? Remember when I used to call you my koala ? Because I do and now someone else is calling you koala";;@rcdicaI;;"504909080146632704";https://twitter.com/JennaMcDorable/status/504909080146632704
Manuel99759291;2014-08-28 03:48;0;0;"Michael keeps calling me koala";;;;"504687030996307968";https://twitter.com/Manuel99759291/status/504687030996307968
CWHFAU;2014-08-27 09:32;1;0;"We're calling for Artists! If you are interested in submitting a design, to create your own giant Koala ... http:// fb.me/1DBIPViD5";;;;"504411012519710720";https://twitter.com/CWHFAU/status/504411012519710720
cruelenadevil;2014-08-27 06:36;0;0;""I have a kwala pouch" my friend calling herself fat and yes she spelled koala like that";;;;"504366789183033345";https://twitter.com/cruelenadevil/status/504366789183033345
lillianleslie5;2014-08-26 23:33;0;0;"I think my calling in life is to be a #koala handler. #notbears #clingers #sleep";;;#koala #notbears #clingers #sleep;"504260417825169409";https://twitter.com/lillianleslie5/status/504260417825169409
unicorngrudges;2014-08-26 13:29;1;1;"Oop at gdragons personal intagram leaking and basically calling kiko his gf (hdu gd hdu she is better than u )";;;;"504108355166941185";https://twitter.com/unicorngrudges/status/504108355166941185
Little_Koala_;2014-08-25 16:32;0;0;"He will find you and you know it Only my heart is still calling louder For you >>";;;;"503791915360612352";https://twitter.com/Little_Koala_/status/503791915360612352
Little_Koala_;2014-08-25 16:16;0;0;"I followed the master's call The voice attracted me magically The hoarse calling in the night >>";;;;"503787883359387648";https://twitter.com/Little_Koala_/status/503787883359387648
chrissampang;2014-08-25 14:09;0;1;"@koala _d I don't think I linked you yet to..Sunny prank- calling Red Velvet pretending to be a teenage fangirl LOL https://www. youtube.com/watch?v=7R-eLy kPdIE ";;@koala;;"503756089163137025";https://twitter.com/chrissampang/status/503756089163137025
SenpaiKoala;2014-08-25 05:40;0;1;"@NobleNoobafina: The booty is calling me same";;@NobleNoobafina;;"503628019370831872";https://twitter.com/SenpaiKoala/status/503628019370831872
mseveyvee;2014-08-24 09:21;0;1;"@Koala _D And her fans keep calling her the next Mariah. As fucking if.";;@Koala;;"503321190232887297";https://twitter.com/mseveyvee/status/503321190232887297
asap_koala;2014-08-24 02:32;0;1;"I still get friends calling me emo.. IT IS 2014 STOP";;;;"503218332053831681";https://twitter.com/asap_koala/status/503218332053831681
Koala_Kenny;2014-08-22 13:15;0;1;" @ChadJordan23 : You got her name in your bio but she's sending me nudes and calling me baby.. pic.twitter.com/1CPbeREHtw ";;@ChadJordan23;;"502655161542533120";https://twitter.com/Koala_Kenny/status/502655161542533120
KriSTEEZ_;2014-08-21 18:08;1;0;"Daniel stays calling me a koala or a fuckin pop tart creative ass boy lol";;;;"502366597806563330";https://twitter.com/KriSTEEZ_/status/502366597806563330
matt_land97;2014-08-20 12:40;0;0;"@tyrax20 what I tell you about calling me that koala bear pic.twitter.com/55R84GO8Mx";;@tyrax20;;"501921702490947584";https://twitter.com/matt_land97/status/501921702490947584
CNBJong90;2014-08-20 01:05;0;0;"ROTFL!wkwk " @yoonnaah : It bcoz my baby jong always calling me baby koala and baby animals's acc follow me --" heung http://twitter.com/yoonnaah/status/501745863501172736/photo/1 pic.twitter.com/RE9UdaMCZL "";;@yoonnaah;;"501746677883998209";https://twitter.com/CNBJong90/status/501746677883998209
KassChestnut;2014-08-19 12:43;1;0;"This is henry Watkins calling from the zoo, I need to know what time you wanna pick up your koala bear?";Ohio, USA;;;"501559985437147136";https://twitter.com/KassChestnut/status/501559985437147136
nirvanas0ul;2014-08-18 23:06;0;0;"my aussie roommate gets annoyed with us canadians calling it a koala 'bear'.. not a bear, just a koala ... fact of the day";;;;"501354510640373761";https://twitter.com/nirvanas0ul/status/501354510640373761
Tiacarerra;2014-08-17 09:20;0;0;"Yessss she does, pathetic RT @akacharleswade Koala Buffet is crazy. I'ma start calling her that cuz she searches for her name.";;@akacharleswade;;"500784082541096960";https://twitter.com/Tiacarerra/status/500784082541096960
stfuxcth;2014-08-15 11:50;0;0;"My schools football game I went too was bullshit! The refs kept calling shit on our team and gave the home two touch downs. And we lost";;;;"500097237947797504";https://twitter.com/stfuxcth/status/500097237947797504
Ay_koala;2014-08-15 08:55;0;0;" @phil_spyce : Gyimi3 be your calling . @Ay_ koala : I was hitting dreamland. I don't even know what brought me back hereOh Wazizi !";;@phil_spyce @Ay_;;"500053118340837376";https://twitter.com/Ay_koala/status/500053118340837376
KimBreakey1;2014-08-15 05:53;0;0;"@Koala _Bee @RJennromao @Sandra099990Sj @Misokeiko @bigcanuc @_AnimalAdvocate @Whistle_Blowr I am calling the police. I see the plates now";;@Koala @RJennromao @Sandra099990Sj @Misokeiko @bigcanuc @_AnimalAdvocate @Whistle_Blowr;;"500007296928198658";https://twitter.com/KimBreakey1/status/500007296928198658
oveeeeenya;2014-08-14 18:21;0;1;"I just had an epiphany that leads me to believe my calling is to rescue koala bears";Florida, USA;;;"499833129784606720";https://twitter.com/oveeeeenya/status/499833129784606720
mollysmith1019;2014-08-14 06:25;0;11;"Ew this couple in the hot tub next to me are calling each other Santa Clause and "my little koala bear" & she's sitting on his lap Wut help";;;;"499653051012370432";https://twitter.com/mollysmith1019/status/499653051012370432
marshalljamess;2014-08-13 12:13;0;0;"@Naughty_ Koala IM COMING WITH IF YOU GO TO CALIFORNIA ITS BEEN CALLING MY NAME RECENTLY";;@Naughty_;;"499378164146401280";https://twitter.com/marshalljamess/status/499378164146401280
bemychoucream;2014-08-12 17:52;0;0;"@kingofthekoalas And I'll try to refrain from calling you pervy koala .. but that's hard for me to do when you talk about yum yums and meat.";;@kingofthekoalas;;"499101068337229824";https://twitter.com/bemychoucream/status/499101068337229824
_jayypapss;2014-08-11 19:32;0;0;"kaevin keep calling this man Koala";;;;"498763870853685248";https://twitter.com/_jayypapss/status/498763870853685248
UQPbooks;2014-08-11 15:27;5;1;"Calling all kids aged 7-12 (parents please pass this on). @Koala _Crusaders & @samwheelz have a #writing #competition ! http:// bmag.com.au/families/paren ting-tips/2014/08/02/think-like-a-koala-and-win/ ";;@Koala @samwheelz;#writing #competition;"498702201976393729";https://twitter.com/UQPbooks/status/498702201976393729
EmmikinzC;2014-08-11 10:06;1;0;"@Rowaenthe @DanJKroll This is reminding me of @JameyGiddens calling Ivy on B&B - Cousin Koala #hilarious";;@Rowaenthe @DanJKroll @JameyGiddens;#hilarious;"498621349921705984";https://twitter.com/EmmikinzC/status/498621349921705984
Martianson;2014-08-11 05:23;0;1;"Calling @Trianglemancsd MT @TheOnion : Can Anyone Challenge Koala 4 BabyStn Dominance? http:// onion.com/1yk50xD pic.twitter.com/RN2kyX2jqJ #why2ks";;@Trianglemancsd @TheOnion;#why2ks;"498550100541849601";https://twitter.com/Martianson/status/498550100541849601
koala_mjk;2014-08-09 09:21;0;0;"Thomas Dolby - Leipzig Is Calling - (Live 2006): http:// youtu.be/C4vr434GXZQ @YouTube ";;@YouTube;;"497885216740880385";https://twitter.com/koala_mjk/status/497885216740880385
koala_cafe;2014-08-08 10:00;0;0;"CALLING";;;;"497532770655035392";https://twitter.com/koala_cafe/status/497532770655035392
Ubasadz;2014-08-07 13:11;0;1;"@m41af1r3 @MyRedPetRock @TurtleyBug @BudweiserGirl @Mrspotsie09 we will pick the slowest koala .. its culling the herd.";;@m41af1r3 @MyRedPetRock @TurtleyBug @BudweiserGirl @Mrspotsie09;;"497218538168262657";https://twitter.com/Ubasadz/status/497218538168262657
Chantally;2014-08-06 21:07;1;2;"koala chan (happily) gets a ride from @lynntaeyang while calling out for @adambhoy the popz kid http:// instagram.com/p/rWsRyeJ2Zd/";;@lynntaeyang @adambhoy;;"496975767025516544";https://twitter.com/Chantally/status/496975767025516544
Yo_Oscarr;2014-08-06 14:10;0;1;"@angiee_sweetie I like wolves to but yeah I am a koala nahh im calling you thick I see you as a";;@angiee_sweetie;;"496870998780964864";https://twitter.com/Yo_Oscarr/status/496870998780964864
notgraceowens;2014-08-06 11:47;0;1;"so matthew is calling me a koala and I'm unsure as to why cause I've mentioned more than once that my spirit animal is a sassy cat";;;;"496834828470591489";https://twitter.com/notgraceowens/status/496834828470591489
Scarlet0o8;2014-08-05 14:37;0;0;"@MaryMcDonnell10 australia is calling ..... wishes she'd visit can I bribe you with a koala ?? pic.twitter.com/iROZtbRWp6";Adelaide, South Australia;@MaryMcDonnell10;;"496515295628894208";https://twitter.com/Scarlet0o8/status/496515295628894208
miss_amf91;2014-08-05 08:49;0;0;" @UberFacts : Most koalas sleep for about 22 hours a day. pic.twitter.com/owRsmRkzte oi who r u calling a koala ????";;@UberFacts;;"496427675373027330";https://twitter.com/miss_amf91/status/496427675373027330
KoalaBadger;2014-08-05 08:25;0;0;"@queenofcvnts: but uno stephantay and koala calling each other bae now ok ";;@queenofcvnts;;"496421703812386816";https://twitter.com/KoalaBadger/status/496421703812386816
_sxdd_;2014-08-05 04:59;1;0;" @itsRONN_ : @_sxdd_ : @itsRONN_ . Ima stick ta my theory of calling yaself a monkey, and a koala . Lol whatever floats your boat";;@itsRONN_ @_sxdd_ @itsRONN_;;"496369885711069184";https://twitter.com/_sxdd_/status/496369885711069184
AntehPants;2014-08-02 03:54;0;0;"Mums been calling me a koala bear all day because my hair was fluffy at the back and is now getting pictures of them up on her laptop.. -.-";;;;"495266405265465345";https://twitter.com/AntehPants/status/495266405265465345
GotchaGto;2014-08-02 02:48;0;0;"Thnx Chels!!! For not only liking all my pictures but also calling my mom a Koala !!!#she#spelled#it#wrong#Jace#I ... pic.twitter.com/NKp7AZMM92";;;#she #spelled #it #wrong #Jace #I;"495249658453557248";https://twitter.com/GotchaGto/status/495249658453557248
GotchaChihuahua;2014-08-02 02:19;0;0;"Thnx Chels!!! For not only liking all my pictures but also calling my mom a Koala !!!#she#spelled#it#wrong#Jace#I ... pic.twitter.com/nY1SPRWKC4";;;#she #spelled #it #wrong #Jace #I;"495242472885604352";https://twitter.com/GotchaChihuahua/status/495242472885604352
litenaska;2014-08-01 13:40;0;1;"@Koala _D If I had an online profile I'd have so much fun calling these idiots out. Why they think these are good ideas..idk idk.";;@Koala;;"495051410040303617";https://twitter.com/litenaska/status/495051410040303617
hbutch5567;2014-08-01 11:15;0;6;"Some guy keeps calling me and asking me when I want my koala bear delivered..... How about never?!?!?!";;;;"495014965171208192";https://twitter.com/hbutch5567/status/495014965171208192
65_electraglide;2014-07-30 21:59;0;0;"@_ KOALA _HUG_ ever heard of a pot calling a kettle black? Maybe it was a mistake?? Are we suppose to research every tweet?";;@_;;"494452257392324609";https://twitter.com/65_electraglide/status/494452257392324609
OpenMindedViper;2014-07-30 03:59;0;0;"This real nice African uni tutor, instead of calling our fellow students our classmates, he says introduce yourself to your 'friends' lmao";;;;"494180499170926592";https://twitter.com/OpenMindedViper/status/494180499170926592
wolfietattoo;2014-07-29 19:16;0;0;"@velvetyniall if you are going to continue to bully me by calling me a goose and duck I am going to say this: you are a std barring koala";;@velvetyniall;;"494048695650746368";https://twitter.com/wolfietattoo/status/494048695650746368
KaiiilaMarie;2014-07-29 16:50;1;1;"@lizgrahaam: #TweetLikeYourParents my dad " no nigga " " yes nigga " he stays calling me nigga calls me a red blood too";;@lizgrahaam;#TweetLikeYourParents;"494012058854100992";https://twitter.com/KaiiilaMarie/status/494012058854100992
temptingmichael;2014-07-29 08:59;0;0;"@lukesfluffydick tHANK YOU :D I have no emojis rn bc laptop ugh but now you're calling me wet koala huh, wet koala";;@lukesfluffydick;;"493893415068008448";https://twitter.com/temptingmichael/status/493893415068008448
MichaelCoombes;2014-07-28 18:10;7;1;"They're calling this koala "Blinky Grille" after his remarkable survival. More soon #7NewsQ pic.twitter.com/voNaNbJTEs";;;#7NewsQ;"493669895628812288";https://twitter.com/MichaelCoombes/status/493669895628812288
tvrnouts;2014-07-28 10:58;1;1;"@MikeysDaBae ok omg you're making me smile so much my head hurts woaH ok i'm calling you sugar bc im a koala";;@MikeysDaBae;;"493561010901364736";https://twitter.com/tvrnouts/status/493561010901364736
wonder_wiwi;2014-07-27 04:09;0;1;"@Kaila_ koala calling In lmfao";;@Kaila_;;"493095763816087552";https://twitter.com/wonder_wiwi/status/493095763816087552
ManDimeNick;2014-07-25 16:12;0;0;"@koala _mo Wow I understand now. I apologies for calling you a party pooper. #ThanksForTheInvite";;@koala;#ThanksForTheInvite;"492553010984542209";https://twitter.com/ManDimeNick/status/492553010984542209
Kandi_koala;2014-07-25 05:05;0;0;"@xo_laylaa ugh! I think Oregon is calling my name lmao jk yes during The time of ww2 but not there. Hahaha";;@xo_laylaa;;"492385202593746945";https://twitter.com/Kandi_koala/status/492385202593746945
GFRD_SinB98;2014-07-25 01:15;0;0;"I miss for calling as Koala @DM_Secretimehs . But I miss you more.";;@DM_Secretimehs;;"492327125878198272";https://twitter.com/GFRD_SinB98/status/492327125878198272
JunpeiTenmyouji;2014-07-24 10:33;0;0;"@tetsuyaisashiki clings to like koala ur cute tho squishes aniki cheeks i love u and u calling me that so there";;@tetsuyaisashiki;;"492105264154152960";https://twitter.com/JunpeiTenmyouji/status/492105264154152960
koala_gomez;2014-07-23 12:31;0;0;"Ppl missed me calling me & what not";;;;"491772663363166209";https://twitter.com/koala_gomez/status/491772663363166209
iamMOgotti;2014-07-23 08:28;0;0;"Little girl at work who called me a vampire a couple weeks ago is now calling me a koala bear";;;;"491711327170469889";https://twitter.com/iamMOgotti/status/491711327170469889
xfactorbouys;2014-07-22 08:48;1;2;"Throwback to the time me and amanda used to be very cute to eachother calling eachother petnames like panda and koala";;;;"491354093055905792";https://twitter.com/xfactorbouys/status/491354093055905792
tmus66;2014-07-22 04:57;0;0;"An example of an asshole is one who corrects you for calling a koala a bear though one who calls a dolphin a fish is a jerk. Its complicated";;;;"491295801587417088";https://twitter.com/tmus66/status/491295801587417088
SoratothamaxGN;2014-07-20 17:58;0;0;"@llama_ajol XD Jackie is not a Llama, she is a Koala ! Because I said so! :P I'm calling Jackie Koala ! :D It suits her.";;@llama_ajol;;"490767801293225984";https://twitter.com/SoratothamaxGN/status/490767801293225984
SJRTooting;2014-07-20 02:48;2;3;"@KaasdeVies @Hofmanovich @Canine_Rights How dare you calling Koala evil.we must love all creatures and nature if we are real human. shocking";;@KaasdeVies @Hofmanovich @Canine_Rights;;"490538678260097024";https://twitter.com/SJRTooting/status/490538678260097024
Koala_Bee;2014-07-20 01:18;3;0;"Join @dodo and me in calling on SeaWorld to stop supporting the brutal drive hunts in Taiji #TaijiNeverAgain http:// thedo.do/1qbNcC6";;@dodo;#TaijiNeverAgain;"490515980586471424";https://twitter.com/Koala_Bee/status/490515980586471424
BigDanny1983;2014-07-19 10:36;1;0;"@rustymk2 @ImJustCeej y'all gotta stop calling that dude a koala smh what koalas ever do to y'all to be disrespected like that";;@rustymk2 @ImJustCeej;;"490294052093321217";https://twitter.com/BigDanny1983/status/490294052093321217
unicorngrudges;2014-07-19 04:23;0;3;"Dude keeps calling me "dear" but I am pretending he means "deer"";;;;"490200110987374592";https://twitter.com/unicorngrudges/status/490200110987374592
BAP_HimchanK;2014-07-17 17:59;0;0;"@zoonhong stop calling me old koala or i will hit you";;@zoonhong;;"489680730222768128";https://twitter.com/BAP_HimchanK/status/489680730222768128
Maggie12343;2014-07-17 12:54;0;0;"i think im gonna keep calling @BAP_Himchan Koala Himchan or should it be KOALA CHAN?? lol";;@BAP_Himchan;;"489604145263816705";https://twitter.com/Maggie12343/status/489604145263816705
AndrewS0415;2014-07-16 01:55;1;1;""What the fuck you calling me for you supposed to be sleep take yo ass to bed n**a" ~ @Kinky_ Koala _";;@Kinky_;;"489075680593080320";https://twitter.com/AndrewS0415/status/489075680593080320
nclnubla14;2014-07-15 20:43;0;0;"Calling all Koala Dance Bot's!!! Please follow @chachi_pinas !!! Welcome to the fam! :) #KoalaDanceBot";;@chachi_pinas;#KoalaDanceBot;"488997322592763904";https://twitter.com/nclnubla14/status/488997322592763904
Chlozaaaa;2014-07-15 06:28;0;0;"@georgeujworld I'm thinking of getting a fish and calling in koala bear aye";;@georgeujworld;;"488782041941815296";https://twitter.com/Chlozaaaa/status/488782041941815296
yeji_chunsa88;2014-07-14 19:11;0;0;"Yongguk calling Himchan a koala LMAO";;;;"488611756508319744";https://twitter.com/yeji_chunsa88/status/488611756508319744
Maggie12343;2014-07-14 18:11;0;0;"If I keep calling @BAP_Himchan KOALA HIMCHAN please remind me it's because of @BAP_Bangyongguk lol~~~";;@BAP_Himchan @BAP_Bangyongguk;;"488596523983175680";https://twitter.com/Maggie12343/status/488596523983175680
m_natsuu;2014-07-14 17:54;0;0;"EVERYONES TALKING ABOUT YONGGUK CALLING HIMCHAN A KOALA WHILE IM HERE TOUCHED AND MOVED BY YONGGUK";;;;"488592436315160576";https://twitter.com/m_natsuu/status/488592436315160576
tbhdyIan;2014-07-14 04:52;0;2;"@ellieholderxo @MaryannLeKoala @megannicolxx @DeahnaSky @abbievickertonx Mary ann doesn't like us calling her a koala";;@ellieholderxo @MaryannLeKoala @megannicolxx @DeahnaSky @abbievickertonx;;"488395643359334400";https://twitter.com/tbhdyIan/status/488395643359334400
Koala_Kyle;2014-07-14 01:05;0;1;"These deli bitches better quit calling out and making me cook.";;;;"488338523603214336";https://twitter.com/Koala_Kyle/status/488338523603214336
prescribedpills;2014-07-13 10:40;1;1;"chloe you literally are a koala i'm calling you a koala from now on";;;;"488120651564466176";https://twitter.com/prescribedpills/status/488120651564466176
__koalaclaire;2014-07-12 04:50;0;9;"last night everyone kept calling me Koala Claire and I'm not complaining";;;;"487670208539029504";https://twitter.com/__koalaclaire/status/487670208539029504
LILROW__;2014-07-10 03:01;0;0;"Since everyone is calling each other fuckin animals and reptiles and shit , I guess I'm a koala";;;;"486918064252801024";https://twitter.com/LILROW__/status/486918064252801024
BrendaPoint12;2014-07-09 21:59;0;0;"Calling all Koala experts - heres an opportunity for you! http:// ow.ly/3mN2kS";;;;"486842197510471680";https://twitter.com/BrendaPoint12/status/486842197510471680
amyrejoint;2014-07-08 06:46;0;1;"I HAVE FOUND MY CALLING . I want to work at a koala hospital.";;;;"486249835721666561";https://twitter.com/amyrejoint/status/486249835721666561
O_tunj;2014-07-08 00:12;1;0;"@Good_n_Terrible LMFAOOOOOOO @calling Roland Martin a shady little koala";;@Good_n_Terrible @calling;;"486150716927393792";https://twitter.com/O_tunj/status/486150716927393792
CheekyChick99;2014-07-07 00:10;2;0;"Him again? RT @ImJustCeej : You blocked me for calling you a shady little koala . Everyone knows this. @rolandsmartin http:// twitpic.com/e7nq4o";;@ImJustCeej @rolandsmartin;;"485787951956127744";https://twitter.com/CheekyChick99/status/485787951956127744
N_Swizzle;2014-07-04 16:10;0;0;"I miss Jasmin calling me a fucking koala";;;;"484942341199785984";https://twitter.com/N_Swizzle/status/484942341199785984
